CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Spain,ESP,,,NAT_TOTAL,20200101,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200102,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200103,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200104,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200105,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200107,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200108,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200109,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200110,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200111,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200112,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200114,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200115,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200116,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200117,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200118,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200119,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200121,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200122,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.38,2.38,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.38,2.38,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200126,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.38,2.38,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.38,2.38,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200128,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.38,2.38,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200129,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.38,2.38,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200130,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.38,2.38,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200131,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,246961.0,0.0,,0.0,,0.0,,,0.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200201,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200202,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200204,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200206,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200207,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200208,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200209,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200211,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200212,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200213,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200214,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200215,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200216,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200218,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200219,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200220,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200221,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200222,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200223,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,14.58,14.58,16.67,16.67,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200225,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,6.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200226,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,13.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200227,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,15.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200228,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,32.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200229,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,45.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200301,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,84.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,120.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200303,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,165.0,1.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200304,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,222.0,2.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200305,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,259.0,3.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200306,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,400.0,5.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200307,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,500.0,10.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200308,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,673.0,17.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200309,3.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,1073.0,28.0,25.0,25.0,33.33,33.33,19.27,19.27,22.02,22.02,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200310,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,1695.0,35.0,45.83,45.83,58.33,58.33,30.99,30.99,35.42,35.42,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200311,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,2277.0,54.0,45.83,45.83,58.33,58.33,30.99,30.99,35.42,35.42,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200312,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4213310800.0,0.0,0.0,,0.0,,0.0,,,2277.0,55.0,45.83,45.83,58.33,58.33,30.99,30.99,35.42,35.42,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200313,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,5232.0,133.0,45.83,45.83,58.33,58.33,30.99,30.99,35.42,35.42,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200314,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,6391.0,195.0,67.13,67.13,80.95,80.95,42.97,42.97,49.11,49.11,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200315,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,7798.0,289.0,67.13,67.13,80.95,80.95,42.97,42.97,49.11,49.11,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200316,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,9942.0,342.0,68.98,68.98,84.52,84.52,44.01,44.01,50.3,50.3,0.0,0.0
Spain,ESP,,,NAT_TOTAL,20200317,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,26342520.0,0.0,,0.0,,0.0,,,11748.0,533.0,71.76,71.76,88.1,88.1,48.7,48.7,52.08,52.08,25.0,25.0
Spain,ESP,,,NAT_TOTAL,20200318,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,13910.0,623.0,71.76,71.76,88.1,88.1,53.39,53.39,52.08,52.08,62.5,62.5
Spain,ESP,,,NAT_TOTAL,20200319,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,,17963.0,830.0,71.76,71.76,88.1,88.1,55.47,55.47,54.46,54.46,62.5,62.5
Spain,ESP,,,NAT_TOTAL,20200320,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,,20410.0,1043.0,71.76,71.76,88.1,88.1,55.47,55.47,54.46,54.46,62.5,62.5
